,grid_point,latitude,longitude,valid_datetime,batch_datetime,wind_speed_10m,wind_speed_50m,wind_blast_speed_10m,t_instant_ground_2m,td_instant_ground_2m,pres_instant_sea_0m,pres_instant_ground_0m,r_instant_ground_2m,rain_instant_ground_0m,grad_accum_ground_0m,tcc_instant_ground_0m,vis_instant_ground_0m
19202,136141,52.105,5.18,2023-07-10 01:00:00+00:00,2023-07-09 06:00:00+00:00,0.8729918,2.482521,2.0016673,288.5066,287.73233,102077.234,102022.75,0.9505207,0.0,0.0,0.0010681152,4357.724
19203,136141,52.105,5.18,2023-07-10 02:00:00+00:00,2023-07-09 06:00:00+00:00,1.322563,3.4731061,2.415832,288.07837,287.5089,102069.72,102015.375,0.9631557,0.0,0.0,0.0038452148,3041.3818
19204,136141,52.105,5.18,2023-07-10 03:00:00+00:00,2023-07-09 06:00:00+00:00,1.3848307,3.549197,2.55332,287.81445,287.23157,102053.586,101999.5,0.9626219,0.0,0.0,0.0036010742,3079.8389
19205,136141,52.105,5.18,2023-07-10 04:00:00+00:00,2023-07-09 06:00:00+00:00,1.5710996,3.9492135,2.8926435,287.63135,286.99594,102073.29,102018.75,0.95909756,0.0,17854.0,0.0020141602,3362.3564
19195,136141,52.105,5.18,2023-07-09 18:00:00+00:00,2023-07-09 06:00:00+00:00,2.092265,2.8396268,5.3201237,293.69336,291.28787,101909.2,101853.94,0.86067426,0.0,764147.0,0.017913818,50000.0
19398,136141,52.105,5.18,2023-07-11 05:00:00+00:00,2023-07-10 06:00:00+00:00,3.1369493,6.2349143,5.8178744,291.59424,286.8771,101392.96,101339.94,0.7396781,0.0,205130.0,0.97491455,50000.0
19376,136141,52.105,5.18,2023-07-10 07:00:00+00:00,2023-07-10 06:00:00+00:00,3.6273794,4.9226336,7.434853,292.35254,288.32327,102090.336,102035.75,0.7745267,0.0,1239917.5,0.0,50000.0
19377,136141,52.105,5.18,2023-07-10 08:00:00+00:00,2023-07-10 06:00:00+00:00,3.7930448,5.0882955,8.148375,293.77417,288.4839,102104.805,102050.5,0.7166659,0.0,1766084.6,0.049804688,50000.0
19378,136141,52.105,5.18,2023-07-10 09:00:00+00:00,2023-07-10 06:00:00+00:00,4.0290637,5.3731847,8.823911,295.2234,287.42303,102125.19,102070.44,0.612388,0.0,2233892.8,0.020111084,50000.0
19379,136141,52.105,5.18,2023-07-10 10:00:00+00:00,2023-07-10 06:00:00+00:00,4.098029,5.3983097,9.207628,296.27173,286.23627,102140.71,102086.0,0.5318971,0.0,2654429.2,0.032104492,50000.0
19380,136141,52.105,5.18,2023-07-10 11:00:00+00:00,2023-07-10 06:00:00+00:00,4.289049,5.6884623,9.647367,297.02856,286.44104,102153.625,102099.0,0.5149284,0.0,2909507.2,0.21359253,50000.0
19381,136141,52.105,5.18,2023-07-10 12:00:00+00:00,2023-07-10 06:00:00+00:00,4.5025244,5.9631405,9.9560375,297.02686,286.70334,102147.086,102092.56,0.5238083,0.0,2475478.2,0.8385315,50000.0
19382,136141,52.105,5.18,2023-07-10 13:00:00+00:00,2023-07-10 06:00:00+00:00,4.3550406,5.7528257,9.843231,297.21436,287.06094,102122.21,102067.81,0.5303692,0.0,2191012.8,0.67263794,50000.0
19383,136141,52.105,5.18,2023-07-10 14:00:00+00:00,2023-07-10 06:00:00+00:00,3.9965875,5.2520494,9.539413,297.5564,287.11124,102095.68,102041.31,0.52106136,0.0,2249208.2,0.6371765,50000.0
19384,136141,52.105,5.18,2023-07-10 15:00:00+00:00,2023-07-10 06:00:00+00:00,3.7298522,4.8666396,8.950261,297.65942,286.80847,102068.88,102014.31,0.5078624,0.0,1996386.4,0.49609375,50000.0
19385,136141,52.105,5.18,2023-07-10 16:00:00+00:00,2023-07-10 06:00:00+00:00,3.1651258,4.060375,8.371946,297.58813,286.85413,102023.4,101968.81,0.51150906,0.0,1728173.0,0.31887817,50000.0
19386,136141,52.105,5.18,2023-07-10 17:00:00+00:00,2023-07-10 06:00:00+00:00,2.3360877,2.9127138,7.253119,297.40723,287.08167,101975.125,101920.19,0.52475375,0.0,1409069.0,0.54345703,50000.0
19399,136141,52.105,5.18,2023-07-11 06:00:00+00:00,2023-07-10 06:00:00+00:00,3.7816954,6.023278,7.1515512,293.28296,287.49158,101324.414,101271.44,0.692894,0.0,545307.0,0.99224854,50000.0
19388,136141,52.105,5.18,2023-07-10 19:00:00+00:00,2023-07-10 06:00:00+00:00,2.1007764,2.8990643,5.273679,294.96094,287.16425,101938.58,101887.625,0.6118207,0.0,415015.0,0.98657227,50000.0
19389,136141,52.105,5.18,2023-07-10 20:00:00+00:00,2023-07-10 06:00:00+00:00,1.0061804,2.3204603,3.9166322,293.8413,287.33142,101914.195,101861.875,0.6624498,0.0,83004.0,0.9732971,50000.0
19390,136141,52.105,5.18,2023-07-10 21:00:00+00:00,2023-07-10 06:00:00+00:00,0.8389227,2.4693432,1.7965598,292.79517,287.25055,101870.33,101816.19,0.70274895,0.0,0.0,0.6121826,50000.0
19391,136141,52.105,5.18,2023-07-10 22:00:00+00:00,2023-07-10 06:00:00+00:00,1.0021425,3.1119213,1.9435116,292.05225,287.11057,101833.25,101779.56,0.72968113,0.0,0.0,0.71118164,50000.0
19392,136141,52.105,5.18,2023-07-10 23:00:00+00:00,2023-07-10 06:00:00+00:00,0.9587496,2.6253023,1.8625038,291.43433,286.6394,101773.16,101720.19,0.7356634,0.0,0.0,0.44732666,50000.0
19393,136141,52.105,5.18,2023-07-11 00:00:00+00:00,2023-07-10 06:00:00+00:00,0.78968114,2.9300153,1.775843,290.9265,286.6784,101712.1,101658.125,0.76108515,0.0,0.0,0.56430054,50000.0
19394,136141,52.105,5.18,2023-07-11 01:00:00+00:00,2023-07-10 06:00:00+00:00,1.2604722,3.789689,2.3214934,290.59155,287.0445,101648.26,101594.56,0.7963179,0.0,0.0,0.75271606,50000.0
19395,136141,52.105,5.18,2023-07-11 02:00:00+00:00,2023-07-10 06:00:00+00:00,1.9481007,4.938315,3.5581567,290.4336,286.8889,101582.69,101529.56,0.7963258,0.0,0.0,0.84298706,50000.0
19396,136141,52.105,5.18,2023-07-11 03:00:00+00:00,2023-07-10 06:00:00+00:00,2.5003607,5.8479395,4.5921416,290.5923,286.54318,101505.16,101451.875,0.7707675,0.0,496.0,0.9454346,50000.0
19397,136141,52.105,5.18,2023-07-11 04:00:00+00:00,2023-07-10 06:00:00+00:00,2.8259223,6.1850114,5.21285,290.83472,286.38654,101450.02,101396.94,0.7514577,0.0,11434.0,0.99172974,50000.0
19387,136141,52.105,5.18,2023-07-10 18:00:00+00:00,2023-07-10 06:00:00+00:00,2.3077328,2.843207,5.6190295,296.5681,287.50378,101963.93,101910.44,0.5672344,0.0,897887.0,0.7232971,50000.0
19591,136141,52.105,5.18,2023-07-12 06:00:00+00:00,2023-07-11 06:00:00+00:00,3.647764,5.121205,6.980951,290.05835,287.4285,100993.375,100938.875,0.84425455,1.3113022e-05,56178.0,1.0,50000.0
19589,136141,52.105,5.18,2023-07-12 04:00:00+00:00,2023-07-11 06:00:00+00:00,3.894293,5.67597,7.5120177,289.03027,286.9434,100914.43,100860.56,0.87355155,0.0,4753.0,1.0,50000.0
19568,136141,52.105,5.18,2023-07-11 07:00:00+00:00,2023-07-11 06:00:00+00:00,4.4965563,6.328214,8.895501,294.9402,288.45502,101292.89,101240.0,0.66580796,0.0,1218343.4,0.0,50000.0
19569,136141,52.105,5.18,2023-07-11 08:00:00+00:00,2023-07-11 06:00:00+00:00,4.90494,6.783068,9.931512,297.03784,287.73224,101254.69,101201.06,0.5596215,0.0,1751709.8,0.00021362305,50000.0
19570,136141,52.105,5.18,2023-07-11 09:00:00+00:00,2023-07-11 06:00:00+00:00,5.591168,7.642349,11.573067,298.30933,287.09018,101236.37,101182.94,0.49757904,0.0,2236350.2,0.077301025,50000.0
19571,136141,52.105,5.18,2023-07-11 10:00:00+00:00,2023-07-11 06:00:00+00:00,5.822636,7.9149737,12.226784,299.19385,286.71387,101202.31,101148.875,0.46086597,0.0,2627730.5,0.30099487,50000.0
19572,136141,52.105,5.18,2023-07-11 11:00:00+00:00,2023-07-11 06:00:00+00:00,6.196774,8.425524,12.947624,299.79688,286.7649,101181.3,101128.0,0.4460644,0.0,2821936.0,0.98657227,50000.0
19573,136141,52.105,5.18,2023-07-11 12:00:00+00:00,2023-07-11 06:00:00+00:00,5.777494,7.788551,12.942826,299.8689,286.7792,101165.164,101111.69,0.444645,0.0,2376491.8,1.0,50000.0
19574,136141,52.105,5.18,2023-07-11 13:00:00+00:00,2023-07-11 06:00:00+00:00,5.5211015,7.455909,12.011678,300.27344,286.79553,101125.87,101072.25,0.43478757,0.0,2376244.0,0.9897156,50000.0
19575,136141,52.105,5.18,2023-07-11 14:00:00+00:00,2023-07-11 06:00:00+00:00,5.088839,6.731004,11.705917,300.95044,287.36942,101060.55,101005.56,0.43370402,0.0,2617742.0,0.9884033,50000.0
19576,136141,52.105,5.18,2023-07-11 15:00:00+00:00,2023-07-11 06:00:00+00:00,4.6165047,6.08115,10.936974,300.2273,289.35052,101036.734,100983.44,0.5137973,0.0,2182992.0,0.99993896,50000.0
19577,136141,52.105,5.18,2023-07-11 16:00:00+00:00,2023-07-11 06:00:00+00:00,4.517987,5.902758,9.873487,299.17456,289.7902,101025.22,100971.5,0.5624118,0.0,1599650.0,0.9999695,50000.0
19590,136141,52.105,5.18,2023-07-12 05:00:00+00:00,2023-07-11 06:00:00+00:00,3.610803,5.2601504,7.291612,289.6372,287.2361,100965.3,100910.81,0.8563399,0.0,50337.0,1.0,50000.0
19579,136141,52.105,5.18,2023-07-11 18:00:00+00:00,2023-07-11 06:00:00+00:00,4.2283635,5.60225,8.449851,296.4475,289.56824,100935.23,100881.875,0.6523321,0.0,690837.0,0.018035889,50000.0
19580,136141,52.105,5.18,2023-07-11 19:00:00+00:00,2023-07-11 06:00:00+00:00,2.2630916,3.0580645,8.32356,295.32275,289.29504,100901.54,100848.0,0.6865118,0.0,451696.0,0.001159668,50000.0
19581,136141,52.105,5.18,2023-07-11 20:00:00+00:00,2023-07-11 06:00:00+00:00,2.188133,3.7101376,4.489855,294.57056,288.87808,100966.58,100912.375,0.6997727,0.0,93786.0,0.8933716,50000.0
19582,136141,52.105,5.18,2023-07-11 21:00:00+00:00,2023-07-11 06:00:00+00:00,2.7104928,4.3732977,5.069929,294.49976,288.00266,100946.04,100891.56,0.66434246,0.0,-20.0,0.92666626,50000.0
19583,136141,52.105,5.18,2023-07-11 22:00:00+00:00,2023-07-11 06:00:00+00:00,3.6472957,5.5607753,6.7221193,294.18774,285.5767,100922.37,100867.625,0.5782062,0.0,0.0,0.21673584,50000.0
19584,136141,52.105,5.18,2023-07-11 23:00:00+00:00,2023-07-11 06:00:00+00:00,4.221359,6.508653,8.922773,292.75757,286.39474,100957.32,100902.25,0.66634166,0.0,0.0,1.0,50000.0
19585,136141,52.105,5.18,2023-07-12 00:00:00+00:00,2023-07-11 06:00:00+00:00,4.8537354,6.737664,10.950523,292.073,285.8462,100929.07,100874.5,0.67107356,0.0,0.0,1.0,50000.0
19586,136141,52.105,5.18,2023-07-12 01:00:00+00:00,2023-07-11 06:00:00+00:00,5.7853293,8.036702,11.258382,290.83887,284.69595,100934.92,100880.31,0.6720201,0.0,0.0,1.0,50000.0
19587,136141,52.105,5.18,2023-07-12 02:00:00+00:00,2023-07-11 06:00:00+00:00,3.62867,5.8749204,11.581523,288.8806,286.31992,100879.336,100825.125,0.84686345,0.0,0.0,1.0,50000.0
19588,136141,52.105,5.18,2023-07-12 03:00:00+00:00,2023-07-11 06:00:00+00:00,3.4065962,5.652804,6.816791,288.52686,286.5599,100884.35,100830.125,0.87974626,0.0,0.0,0.9501953,50000.0
19578,136141,52.105,5.18,2023-07-11 17:00:00+00:00,2023-07-11 06:00:00+00:00,4.113662,5.4532156,9.433312,297.68213,289.65442,101003.766,100950.125,0.6092106,0.0,939617.0,0.9999695,50000.0
19783,136141,52.105,5.18,2023-07-13 06:00:00+00:00,2023-07-12 06:00:00+00:00,2.844264,3.9471242,7.159008,289.3938,287.7707,101486.77,101432.25,0.9007108,0.0,331478.0,0.9884033,50000.0
19782,136141,52.105,5.18,2023-07-13 05:00:00+00:00,2023-07-12 06:00:00+00:00,3.3814297,4.895898,6.308393,288.79565,287.26822,101446.07,101391.19,0.9053963,0.0,149137.0,0.8327637,50000.0
19760,136141,52.105,5.18,2023-07-12 07:00:00+00:00,2023-07-12 06:00:00+00:00,5.383341,7.41602,10.887109,290.23975,287.2764,100951.8,100897.75,0.82649267,0.0,468068.34,1.0,50000.0
19761,136141,52.105,5.18,2023-07-12 08:00:00+00:00,2023-07-12 06:00:00+00:00,4.765994,6.5752387,10.756403,290.38135,287.44446,101033.0,100979.31,0.82817084,0.0,171308.27,0.99993896,50000.0
19762,136141,52.105,5.18,2023-07-12 09:00:00+00:00,2023-07-12 06:00:00+00:00,5.1501775,7.0689855,9.9221735,291.36206,288.05673,101102.11,101048.125,0.80997384,2.503395e-05,592514.5,0.9997864,50000.0
19763,136141,52.105,5.18,2023-07-12 10:00:00+00:00,2023-07-12 06:00:00+00:00,5.2743707,7.245922,10.504359,292.10034,287.05847,101124.086,101070.375,0.724951,1.0728836e-05,981018.9,0.98843384,50000.0
19764,136141,52.105,5.18,2023-07-12 11:00:00+00:00,2023-07-12 06:00:00+00:00,5.7260423,7.7999167,11.5749655,293.45215,286.62592,101136.586,101081.69,0.6481683,3.695488e-06,1850908.0,0.9930115,50000.0
19766,136141,52.105,5.18,2023-07-12 13:00:00+00:00,2023-07-12 06:00:00+00:00,5.538572,7.5499496,11.365892,293.79785,285.36206,101208.88,101155.0,0.5839432,1.5497208e-06,1424370.0,0.9994507,50000.0
19767,136141,52.105,5.18,2023-07-12 14:00:00+00:00,2023-07-12 06:00:00+00:00,5.472012,7.4721847,11.164292,294.01123,285.1065,101237.43,101184.19,0.56682235,0.0,1173748.0,0.9512634,50000.0
19768,136141,52.105,5.18,2023-07-12 15:00:00+00:00,2023-07-12 06:00:00+00:00,5.4193583,7.378752,11.263637,294.82837,284.49072,101241.2,101187.625,0.5175363,0.0,1714961.0,0.23678589,50000.0
19769,136141,52.105,5.18,2023-07-12 16:00:00+00:00,2023-07-12 06:00:00+00:00,5.5896277,7.598686,11.545083,295.05762,283.51852,101232.37,101177.5,0.4783668,0.0,1830276.0,0.41397095,50000.0
19770,136141,52.105,5.18,2023-07-12 17:00:00+00:00,2023-07-12 06:00:00+00:00,6.010463,8.19066,11.869606,294.34473,284.58167,101232.44,101178.06,0.5365184,0.0,1263877.0,0.42703247,50000.0
19765,136141,52.105,5.18,2023-07-12 12:00:00+00:00,2023-07-12 06:00:00+00:00,5.584985,7.5946174,11.632269,293.56543,286.3665,101201.414,101147.44,0.63258857,4.053116e-06,1602032.0,0.9970398,50000.0
19772,136141,52.105,5.18,2023-07-12 19:00:00+00:00,2023-07-12 06:00:00+00:00,4.942318,6.885338,11.534221,292.61743,283.53812,101258.51,101204.5,0.55664563,0.0,414330.0,0.9405823,50000.0
19771,136141,52.105,5.18,2023-07-12 18:00:00+00:00,2023-07-12 06:00:00+00:00,5.95934,8.191336,11.895951,293.66455,283.56253,101229.82,101175.69,0.5227858,0.0,894065.0,0.010314941,50000.0
19780,136141,52.105,5.18,2023-07-13 03:00:00+00:00,2023-07-12 06:00:00+00:00,3.5722687,5.773696,6.813028,288.44482,286.99817,101364.41,101309.06,0.9104463,0.0,0.0,0.07333374,50000.0
19779,136141,52.105,5.18,2023-07-13 02:00:00+00:00,2023-07-12 06:00:00+00:00,3.495537,5.592341,6.526556,288.76807,286.32367,101353.38,101297.94,0.85305804,4.1246414e-05,0.0,0.9999695,50000.0
19778,136141,52.105,5.18,2023-07-13 01:00:00+00:00,2023-07-12 06:00:00+00:00,3.0521817,5.706841,5.929319,288.37988,286.14954,101374.625,101319.81,0.86476845,0.0,0.0,0.231781,50000.0
19777,136141,52.105,5.18,2023-07-13 00:00:00+00:00,2023-07-12 06:00:00+00:00,3.1851397,5.850803,6.0250053,288.73022,286.14783,101398.36,101343.81,0.8454656,0.0,0.0,0.0030212402,50000.0
19781,136141,52.105,5.18,2023-07-13 04:00:00+00:00,2023-07-12 06:00:00+00:00,2.9363225,5.1587496,6.6438303,288.29907,286.95355,101409.41,101354.44,0.9160163,0.0,5134.0,0.96224976,50000.0
19775,136141,52.105,5.18,2023-07-12 22:00:00+00:00,2023-07-12 06:00:00+00:00,3.2219906,5.7429113,6.1404934,289.6399,286.0219,101341.91,101287.625,0.7911899,0.0,0.0,0.0,50000.0
19774,136141,52.105,5.18,2023-07-12 21:00:00+00:00,2023-07-12 06:00:00+00:00,3.228633,5.6224732,6.7757998,290.42725,285.35806,101334.18,101279.75,0.72043455,0.0,66.0,0.0,50000.0
19773,136141,52.105,5.18,2023-07-12 20:00:00+00:00,2023-07-12 06:00:00+00:00,3.6581004,5.6814594,9.674449,291.4485,284.31082,101304.62,101250.25,0.63043785,0.0,63089.0,0.0,50000.0
19776,136141,52.105,5.18,2023-07-12 23:00:00+00:00,2023-07-12 06:00:00+00:00,3.2028902,5.8305554,6.0160227,289.11328,286.1436,101379.6,101325.31,0.82492715,0.0,0.0,0.0,50000.0
19975,136141,52.105,5.18,2023-07-14 06:00:00+00:00,2023-07-13 06:00:00+00:00,2.723363,3.9040415,5.3363376,289.01416,285.67084,101627.24,101572.375,0.80489314,0.0,444122.0,1.0,50000.0
19973,136141,52.105,5.18,2023-07-14 04:00:00+00:00,2023-07-13 06:00:00+00:00,1.6201093,3.7427876,2.9917707,288.11353,285.46567,101660.8,101605.625,0.8413396,0.0,5632.0,0.99993896,50000.0
19952,136141,52.105,5.18,2023-07-13 07:00:00+00:00,2023-07-13 06:00:00+00:00,5.286138,7.2023163,10.409488,291.19043,287.56104,101528.195,101473.94,0.792883,0.0,1014122.56,1.0,50000.0
19953,136141,52.105,5.18,2023-07-13 08:00:00+00:00,2023-07-13 06:00:00+00:00,5.7288685,7.925487,11.146353,291.72632,286.6993,101487.76,101433.5,0.72478217,0.0,510198.47,0.12225342,50000.0
19954,136141,52.105,5.18,2023-07-13 09:00:00+00:00,2023-07-13 06:00:00+00:00,6.2290077,8.592061,12.152293,291.97363,285.9409,101516.52,101461.44,0.67947847,0.0,800688.3,0.19012451,50000.0
19955,136141,52.105,5.18,2023-07-13 10:00:00+00:00,2023-07-13 06:00:00+00:00,6.2079086,8.428086,15.194069,293.06396,285.5008,101568.984,101511.625,0.6168559,0.0,1727345.8,0.99728394,50000.0
19956,136141,52.105,5.18,2023-07-13 11:00:00+00:00,2023-07-13 06:00:00+00:00,6.393642,8.6927595,13.892886,293.44092,285.18985,101628.46,101573.56,0.59032065,0.0,1974125.0,0.7272644,50000.0
19957,136141,52.105,5.18,2023-07-13 12:00:00+00:00,2023-07-13 06:00:00+00:00,6.241869,8.525479,13.395381,294.23486,285.60443,101633.234,101579.125,0.5778389,0.0,1934832.0,0.011932373,50000.0
19958,136141,52.105,5.18,2023-07-13 13:00:00+00:00,2023-07-13 06:00:00+00:00,6.254701,8.375404,13.176122,293.9231,285.38153,101653.42,101599.625,0.5803872,0.0,2069402.0,0.8099365,50000.0
19959,136141,52.105,5.18,2023-07-13 14:00:00+00:00,2023-07-13 06:00:00+00:00,5.7103653,7.734494,12.370526,295.3794,285.27353,101662.93,101608.125,0.5270274,0.0,2760124.0,0.54248047,50000.0
19960,136141,52.105,5.18,2023-07-13 15:00:00+00:00,2023-07-13 06:00:00+00:00,5.5093412,7.418291,12.0368395,294.59302,284.62634,101676.39,101621.81,0.52992684,0.0,1420705.0,0.9428711,50000.0
19961,136141,52.105,5.18,2023-07-13 16:00:00+00:00,2023-07-13 06:00:00+00:00,5.514931,7.453489,11.172706,294.3628,285.02032,101696.42,101642.0,0.5516249,0.0,1310733.0,0.6569214,50000.0
19974,136141,52.105,5.18,2023-07-14 05:00:00+00:00,2023-07-13 06:00:00+00:00,1.9594755,3.9685,3.6190934,288.08496,285.7757,101650.195,101595.25,0.8603064,0.0,163121.0,0.94747925,50000.0
19963,136141,52.105,5.18,2023-07-13 18:00:00+00:00,2023-07-13 06:00:00+00:00,4.4706674,6.048677,10.496268,293.44653,285.36475,101692.586,101637.875,0.5967914,0.0,774210.0,0.49716187,50000.0
19964,136141,52.105,5.18,2023-07-13 19:00:00+00:00,2023-07-13 06:00:00+00:00,3.388258,4.5712676,8.779388,292.68384,285.8888,101722.01,101667.31,0.6478626,0.0,402861.0,3.0517578e-05,50000.0
19965,136141,52.105,5.18,2023-07-13 20:00:00+00:00,2023-07-13 06:00:00+00:00,1.70341,3.320626,6.3202434,291.61987,286.02292,101756.45,101701.25,0.6982628,0.0,90521.0,0.0,50000.0
19966,136141,52.105,5.18,2023-07-13 21:00:00+00:00,2023-07-13 06:00:00+00:00,1.2058921,3.1636732,3.1217678,290.5254,286.30753,101783.34,101728.125,0.76187694,0.0,0.0,0.10144043,50000.0
19967,136141,52.105,5.18,2023-07-13 22:00:00+00:00,2023-07-13 06:00:00+00:00,1.1586268,2.8581197,2.2280664,289.5039,286.34436,101791.91,101736.75,0.81528324,0.0,0.0,0.7812195,50000.0
19968,136141,52.105,5.18,2023-07-13 23:00:00+00:00,2023-07-13 06:00:00+00:00,1.3012096,3.3281105,2.454159,288.489,286.1482,101784.484,101729.625,0.8586033,0.0,0.0,0.8587036,50000.0
19969,136141,52.105,5.18,2023-07-14 00:00:00+00:00,2023-07-13 06:00:00+00:00,1.4568973,3.9187922,2.8186083,287.95044,285.37164,101745.164,101690.875,0.8448097,0.0,0.0,0.9748535,50000.0
19970,136141,52.105,5.18,2023-07-14 01:00:00+00:00,2023-07-13 06:00:00+00:00,1.4637307,3.8344438,3.003551,288.4431,285.19046,101696.29,101641.44,0.80887544,0.0,0.0,1.0,50000.0
19971,136141,52.105,5.18,2023-07-14 02:00:00+00:00,2023-07-13 06:00:00+00:00,1.4275254,3.4458644,2.8392606,288.72388,285.2695,101673.67,101618.375,0.7986218,0.0,0.0,0.90997314,50000.0
19972,136141,52.105,5.18,2023-07-14 03:00:00+00:00,2023-07-13 06:00:00+00:00,1.4841609,3.4029984,2.8330767,288.81372,285.20166,101672.76,101617.375,0.7904969,0.0,0.0,0.99142456,50000.0
19962,136141,52.105,5.18,2023-07-13 17:00:00+00:00,2023-07-13 06:00:00+00:00,5.2190547,7.055857,11.155974,294.0984,284.77112,101688.58,101633.875,0.5513504,0.0,1319043.0,0.44030762,50000.0
20167,136141,52.105,5.18,2023-07-15 06:00:00+00:00,2023-07-14 06:00:00+00:00,3.4700136,4.8389397,6.6186743,292.67505,288.86386,100573.02,100519.06,0.7855741,0.0,174637.0,0.9994507,50000.0
20165,136141,52.105,5.18,2023-07-15 04:00:00+00:00,2023-07-14 06:00:00+00:00,2.040558,4.408468,4.2443695,291.80225,288.41183,100437.516,100383.75,0.806158,0.0,9216.0,0.08630371,50000.0
20166,136141,52.105,5.18,2023-07-15 05:00:00+00:00,2023-07-14 06:00:00+00:00,2.371965,4.2767854,4.3967733,292.0703,289.39505,100498.94,100445.06,0.844168,0.0,135645.0,0.95407104,50000.0
20144,136141,52.105,5.18,2023-07-14 07:00:00+00:00,2023-07-14 06:00:00+00:00,3.7799666,5.0776496,8.302538,290.38843,285.54782,101549.9,101495.625,0.73132986,0.0,1192161.6,0.6861572,50000.0
20145,136141,52.105,5.18,2023-07-14 08:00:00+00:00,2023-07-14 06:00:00+00:00,3.3856206,4.5115685,7.8658137,291.96118,285.9659,101537.85,101483.625,0.6810208,0.0,1683533.0,0.62716675,50000.0
20146,136141,52.105,5.18,2023-07-14 09:00:00+00:00,2023-07-14 06:00:00+00:00,3.7615728,4.9940753,8.19244,293.06738,285.77386,101507.88,101453.56,0.62762946,0.0,1777353.8,0.9752197,50000.0
20147,136141,52.105,5.18,2023-07-14 10:00:00+00:00,2023-07-14 06:00:00+00:00,3.9226298,5.205361,8.917958,294.6267,284.93875,101476.58,101422.25,0.5396622,0.0,2180263.0,0.9048462,50000.0
20148,136141,52.105,5.18,2023-07-14 11:00:00+00:00,2023-07-14 06:00:00+00:00,3.909287,5.1554728,9.238285,294.6206,284.12018,101436.8,101383.125,0.5114939,0.0,1820098.2,0.9863281,50000.0
20150,136141,52.105,5.18,2023-07-14 13:00:00+00:00,2023-07-14 06:00:00+00:00,2.597909,3.4745686,6.799793,294.83667,283.15024,101286.79,101233.56,0.47304124,0.0,516029.56,0.99453735,50000.0
20151,136141,52.105,5.18,2023-07-14 14:00:00+00:00,2023-07-14 06:00:00+00:00,1.7852554,2.2663827,5.787741,295.90625,283.0699,101172.836,101119.81,0.44084483,0.0,1389980.0,1.0,50000.0
20152,136141,52.105,5.18,2023-07-14 15:00:00+00:00,2023-07-14 06:00:00+00:00,0.708036,0.83434284,4.723914,295.43652,283.46283,101090.92,101038.0,0.46568614,0.0,459588.0,1.0,50000.0
20153,136141,52.105,5.18,2023-07-14 16:00:00+00:00,2023-07-14 06:00:00+00:00,0.9926779,1.154158,3.3160617,296.36255,284.2409,100998.47,100945.31,0.46385503,0.0,972123.0,0.9994507,50000.0
20149,136141,52.105,5.18,2023-07-14 12:00:00+00:00,2023-07-14 06:00:00+00:00,2.7997851,3.6196504,8.535133,295.59326,283.983,101351.92,101298.125,0.47774118,0.0,2174438.5,1.0,50000.0
20155,136141,52.105,5.18,2023-07-14 18:00:00+00:00,2023-07-14 06:00:00+00:00,1.8514333,3.6443117,3.4668868,295.2185,284.86908,100884.89,100831.94,0.5181762,0.0,214306.0,1.0,50000.0
20154,136141,52.105,5.18,2023-07-14 17:00:00+00:00,2023-07-14 06:00:00+00:00,1.48164,1.8615506,3.3553507,295.9685,284.76868,100942.27,100889.375,0.4918242,0.0,351198.0,0.9998779,50000.0
20163,136141,52.105,5.18,2023-07-15 02:00:00+00:00,2023-07-14 06:00:00+00:00,2.6242533,5.205577,7.8338256,293.23975,284.0032,100407.57,100354.0,0.5525106,0.0,0.0,0.90615845,50000.0
20162,136141,52.105,5.18,2023-07-15 01:00:00+00:00,2023-07-14 06:00:00+00:00,4.217643,7.5668855,8.399472,294.39575,282.2724,100381.305,100327.5,0.45811957,0.0,0.0,0.95547485,50000.0
20161,136141,52.105,5.18,2023-07-15 00:00:00+00:00,2023-07-14 06:00:00+00:00,4.522525,7.947262,8.794746,294.77148,282.25995,100356.99,100304.19,0.44748414,0.0,0.0,0.9997864,50000.0
20160,136141,52.105,5.18,2023-07-14 23:00:00+00:00,2023-07-14 06:00:00+00:00,4.3708205,7.8997626,8.160173,294.7964,282.5257,100414.65,100360.94,0.45473212,0.0,0.0,0.9999695,50000.0
20164,136141,52.105,5.18,2023-07-15 03:00:00+00:00,2023-07-14 06:00:00+00:00,2.2454803,4.74494,4.846739,292.53906,286.68604,100400.47,100346.56,0.68846667,0.0,0.0,0.91622925,50000.0
20158,136141,52.105,5.18,2023-07-14 21:00:00+00:00,2023-07-14 06:00:00+00:00,3.0834644,6.6427083,5.752299,294.0022,282.67175,100607.12,100553.75,0.48230422,0.0,-9.0,1.0,50000.0
20157,136141,52.105,5.18,2023-07-14 20:00:00+00:00,2023-07-14 06:00:00+00:00,2.3572743,5.130179,4.9559965,293.6526,284.61493,100720.805,100667.56,0.56100875,0.0,27943.0,0.99990845,50000.0
20156,136141,52.105,5.18,2023-07-14 19:00:00+00:00,2023-07-14 06:00:00+00:00,2.5696118,4.968187,4.8177085,294.26392,284.88797,100810.71,100758.5,0.55018955,0.0,97536.0,1.0,50000.0
20159,136141,52.105,5.18,2023-07-14 22:00:00+00:00,2023-07-14 06:00:00+00:00,4.0988097,7.5915194,7.6778064,294.66553,282.33374,100500.35,100446.25,0.45247364,0.0,0.0,0.9999695,50000.0
